"mating.regime","block","sex","agrawal.stock.number","DSPR.stock.number","replicate","total.wt","total.flies","scorer.name","prop.wt","total.wtNOT","most.severe.variants.whole.genome","zhang.radical.score.polarity.and.volume.whole.genome","INDELs.whole.genome"
"vial","10","m","160","11274",3,35,102,"nina",0.343137254901961,67,6,276,127
"vial","10","m","160","11274",4,17,100,"nina",0.17,83,6,276,127
"vial","10","m","160","11274",5,56,112,"nina",0.5,56,6,276,127
"vial","10","m","202","11008",1,42,106,"nina",0.39622641509434,64,5,261,103
"vial","10","m","202","11008",2,27,104,"nina",0.259615384615385,77,5,261,103
"vial","10","m","202","11008",3,57,102,"nina",0.558823529411765,45,5,261,103
"vial","10","m","202","11008",4,41,103,"nina",0.398058252427184,62,5,261,103
"vial","10","m","202","11008",5,63,114,"nina",0.552631578947368,51,5,261,103
"vial","10","m","210","11313",1,58,101,"nina",0.574257425742574,43,4,297,170
"vial","10","m","210","11313",2,26,102,"nina",0.254901960784314,76,4,297,170
"vial","10","m","210","11313",3,13,102,"nina",0.127450980392157,89,4,297,170
"vial","10","m","210","11313",4,3,120,"nina",0.025,117,4,297,170
"vial","10","m","210","11313",5,52,116,"nina",0.448275862068966,64,4,297,170
"vial","10","m","24","11046",1,42,100,"nina",0.42,58,6,248,124
"vial","10","m","24","11046",2,49,102,"nina",0.480392156862745,53,6,248,124
"vial","10","m","24","11046",3,41,101,"nina",0.405940594059406,60,6,248,124
"vial","10","m","24","11046",4,30,107,"nina",0.280373831775701,77,6,248,124
"vial","10","m","24","11046",5,61,107,"nina",0.570093457943925,46,6,248,124
"vial","10","m","230","11370",1,60,103,"nina",0.58252427184466,43,5,262,135
"vial","10","m","230","11370",2,47,105,"nina",0.447619047619048,58,5,262,135
"vial","10","m","230","11370",3,48,107,"nina",0.448598130841121,59,5,262,135
"vial","10","m","230","11370",4,47,116,"nina",0.405172413793103,69,5,262,135
"vial","10","m","230","11370",5,31,108,"nina",0.287037037037037,77,5,262,135
"vial","10","m","221","11349",1,26,105,"nina",0.247619047619048,79,8,248,139
"vial","10","m","221","11349",2,37,106,"nina",0.349056603773585,69,8,248,139
"vial","10","m","221","11349",3,52,103,"nina",0.504854368932039,51,8,248,139
"vial","10","m","221","11349",4,22,113,"nina",0.194690265486726,91,8,248,139
"vial","10","m","221","11349",5,38,105,"nina",0.361904761904762,67,8,248,139
"vial","10","m","223","11351",1,24,105,"nina",0.228571428571429,81,4,246,105
"vial","10","m","223","11351",2,31,106,"nina",0.292452830188679,75,4,246,105
"vial","10","m","223","11351",3,58,104,"nina",0.557692307692308,46,4,246,105
"vial","10","m","223","11351",4,49,102,"nina",0.480392156862745,53,4,246,105
"vial","10","m","223","11351",5,40,102,"nina",0.392156862745098,62,4,246,105
"vial","10","m","237","11389",1,53,103,"nina",0.514563106796116,50,7,299,121
"vial","10","m","237","11389",2,47,101,"nina",0.465346534653465,54,7,299,121
"vial","10","m","237","11389",3,50,111,"nina",0.45045045045045,61,7,299,121
"vial","10","m","237","11389",4,29,103,"nina",0.281553398058252,74,7,299,121
"vial","10","m","237","11389",5,55,113,"nina",0.486725663716814,58,7,299,121
"vial","10","m","12","11025",1,36,105,"nina",0.342857142857143,69,5,290,121
"vial","10","m","12","11025",2,33,108,"nina",0.305555555555556,75,5,290,121
"vial","10","m","12","11025",3,26,105,"nina",0.247619047619048,79,5,290,121
"vial","10","m","12","11025",4,54,109,"nina",0.495412844036697,55,5,290,121
"vial","10","m","12","11025",5,30,105,"nina",0.285714285714286,75,5,290,121
"vial","10","m","96","11135",1,43,105,"nina",0.40952380952381,62,9,279,115
"vial","10","m","96","11135",2,50,101,"nina",0.495049504950495,51,9,279,115
"vial","10","m","96","11135",3,34,114,"nina",0.298245614035088,80,9,279,115
"vial","10","m","96","11135",4,30,106,"nina",0.283018867924528,76,9,279,115
"vial","10","m","96","11135",5,29,109,"nina",0.26605504587156,80,9,279,115
"vial","10","m","226","11355",1,72,103,"nina",0.699029126213592,31,5,262,156
"vial","10","m","226","11355",2,60,100,"nina",0.6,40,5,262,156
"vial","10","m","226","11355",3,84,103,"nina",0.815533980582524,19,5,262,156
"vial","10","m","226","11355",4,38,100,"nina",0.38,62,5,262,156
"vial","10","m","226","11355",5,20,102,"nina",0.196078431372549,82,5,262,156
"vial","10","m","205","11098",1,32,105,"nina",0.304761904761905,73,4,293,107
"vial","10","m","205","11098",2,8,39,"nina",0.205128205128205,31,4,293,107
"vial","10","m","205","11098",3,57,109,"nina",0.522935779816514,52,4,293,107
"vial","10","m","205","11098",4,38,100,"nina",0.38,62,4,293,107
"vial","10","m","205","11098",5,54,105,"nina",0.514285714285714,51,4,293,107
"vial","10","m","216","11339",1,44,105,"nina",0.419047619047619,61,3,278,128
"vial","10","m","216","11339",2,52,111,"nina",0.468468468468468,59,3,278,128
"vial","10","m","216","11339",3,64,117,"nina",0.547008547008547,53,3,278,128
"vial","10","m","216","11339",4,67,114,"nina",0.587719298245614,47,3,278,128
"vial","10","m","216","11339",5,35,120,"nina",0.291666666666667,85,3,278,128
"vial","10","m","163","11280",1,84,116,"nina",0.724137931034483,32,7,228,170
"vial","10","m","163","11280",2,35,102,"nina",0.343137254901961,67,7,228,170
"vial","10","m","163","11280",3,51,104,"nina",0.490384615384615,53,7,228,170
"vial","10","m","163","11280",4,64,119,"nina",0.53781512605042,55,7,228,170
"vial","10","m","163","11280",5,53,115,"nina",0.460869565217391,62,7,228,170
"vial","10","m","215","11338",1,51,108,"nina",0.472222222222222,57,8,291,116
"vial","10","m","215","11338",2,20,104,"nina",0.192307692307692,84,8,291,116
"vial","10","m","215","11338",3,23,104,"nina",0.221153846153846,81,8,291,116
"vial","10","m","215","11338",4,49,109,"nina",0.44954128440367,60,8,291,116
"vial","10","m","215","11338",5,37,105,"nina",0.352380952380952,68,8,291,116
"vial","10","m","214","11337",1,65,101,"nina",0.643564356435644,36,4,262,142
"vial","10","m","214","11337",2,37,101,"nina",0.366336633663366,64,4,262,142
"vial","10","m","214","11337",3,51,107,"nina",0.476635514018692,56,4,262,142
"vial","10","m","214","11337",4,19,108,"nina",0.175925925925926,89,4,262,142
"vial","10","m","214","11337",5,18,108,"nina",0.166666666666667,90,4,262,142
"vial","10","m","250","11412",1,69,114,"nina",0.605263157894737,45,7,287,131
"vial","10","m","250","11412",2,80,107,"nina",0.747663551401869,27,7,287,131
"vial","10","m","250","11412",3,42,113,"nina",0.371681415929204,71,7,287,131
"vial","10","m","250","11412",5,64,102,"nina",0.627450980392157,38,7,287,131
"vial","10","m","248","11410",1,58,112,"nina",0.517857142857143,54,3,221,132
"vial","10","m","248","11410",2,53,105,"nina",0.504761904761905,52,3,221,132
"vial","10","m","248","11410",3,48,109,"nina",0.440366972477064,61,3,221,132
"vial","10","m","248","11410",4,74,100,"nina",0.74,26,3,221,132
"vial","10","m","248","11410",5,64,105,"nina",0.60952380952381,41,3,221,132
"vial","10","m","229","11368",1,38,107,"nina",0.355140186915888,69,6,292,150
"vial","10","m","229","11368",2,55,116,"nina",0.474137931034483,61,6,292,150
"vial","10","m","229","11368",3,18,104,"nina",0.173076923076923,86,6,292,150
"vial","10","m","229","11368",4,42,103,"nina",0.407766990291262,61,6,292,150
"vial","10","m","229","11368",5,22,110,"nina",0.2,88,6,292,150
"vial","10","m","242","11404",1,79,117,"nina",0.675213675213675,38,6,248,139
"vial","10","m","242","11404",2,40,120,"nina",0.333333333333333,80,6,248,139
"vial","10","m","242","11404",3,57,105,"nina",0.542857142857143,48,6,248,139
"vial","10","m","242","11404",4,58,111,"nina",0.522522522522523,53,6,248,139
"vial","10","m","242","11404",5,69,112,"nina",0.616071428571429,43,6,248,139
"vial","10","m","83","11117",1,56,109,"nina",0.513761467889908,53,11,268,139
"vial","10","m","83","11117",2,31,106,"nina",0.292452830188679,75,11,268,139
"vial","10","m","83","11117",3,19,117,"nina",0.162393162393162,98,11,268,139
"vial","10","m","83","11117",4,52,110,"nina",0.472727272727273,58,11,268,139
"vial","10","m","83","11117",5,77,119,"nina",0.647058823529412,42,11,268,139
"vial","10","m","244","11406",1,72,115,"nina",0.626086956521739,43,4,296,128
"vial","10","m","244","11406",2,81,107,"nina",0.757009345794392,26,4,296,128
"vial","10","m","244","11406",3,62,110,"nina",0.563636363636364,48,4,296,128
"vial","10","m","244","11406",4,41,110,"nina",0.372727272727273,69,4,296,128
"vial","10","m","244","11406",5,53,107,"nina",0.495327102803738,54,4,296,128
"vial","10","m","84","11118",1,28,103,"nina",0.271844660194175,75,5,293,141
"vial","10","m","84","11118",2,22,102,"nina",0.215686274509804,80,5,293,141
"vial","10","m","84","11118",3,46,110,"nina",0.418181818181818,64,5,293,141
"vial","10","m","84","11118",4,67,104,"nina",0.644230769230769,37,5,293,141
"vial","10","m","84","11118",5,17,104,"nina",0.163461538461538,87,5,293,141
"vial","10","m","245","11407",1,55,114,"nina",0.482456140350877,59,4,285,100
"vial","10","m","245","11407",2,45,100,"nina",0.45,55,4,285,100
"vial","10","m","245","11407",3,47,101,"nina",0.465346534653465,54,4,285,100
"vial","10","m","245","11407",4,57,100,"nina",0.57,43,4,285,100
"vial","10","m","245","11407",5,39,105,"nina",0.371428571428571,66,4,285,100
"vial","10","m","86","11120",1,21,106,"nina",0.19811320754717,85,10,314,140
"vial","10","m","86","11120",2,66,112,"nina",0.589285714285714,46,10,314,140
"vial","10","m","86","11120",3,26,108,"nina",0.240740740740741,82,10,314,140
"vial","10","m","86","11120",4,55,102,"nina",0.53921568627451,47,10,314,140
"vial","10","m","86","11120",5,55,112,"nina",0.491071428571429,57,10,314,140
"vial","10","m","240","11398",1,62,102,"nina",0.607843137254902,40,7,285,102
"vial","10","m","240","11398",2,35,104,"nina",0.336538461538462,69,7,285,102
"vial","10","m","240","11398",3,6,100,"nina",0.06,94,7,285,102
"vial","10","m","240","11398",4,25,101,"nina",0.247524752475248,76,7,285,102
"vial","10","m","240","11398",5,45,103,"nina",0.436893203883495,58,7,285,102
"vial","10","f","247","11409",1,34,102,"amardeep",0.333333333333333,68,5,233,126
"vial","10","f","247","11409",2,46,124,"amardeep",0.370967741935484,78,5,233,126
"vial","10","f","247","11409",3,58,146,"amardeep",0.397260273972603,88,5,233,126
"vial","10","f","247","11409",4,44,112,"amardeep",0.392857142857143,68,5,233,126
"vial","10","f","247","11409",5,48,142,"amardeep",0.338028169014085,94,5,233,126
"vial","10","f","245","11407",1,36,112,"amardeep",0.321428571428571,76,4,285,100
"vial","10","f","245","11407",2,48,114,"amardeep",0.421052631578947,66,4,285,100
"vial","10","f","245","11407",3,59,119,"amardeep",0.495798319327731,60,4,285,100
"vial","10","f","245","11407",4,38,101,"amardeep",0.376237623762376,63,4,285,100
"vial","10","f","245","11407",5,31,108,"amardeep",0.287037037037037,77,4,285,100
"vial","10","f","241","11403",1,48,134,"amardeep",0.358208955223881,86,5,253,125
"vial","10","f","241","11403",2,54,143,"amardeep",0.377622377622378,89,5,253,125
"vial","10","f","241","11403",3,45,119,"amardeep",0.378151260504202,74,5,253,125
"vial","10","f","241","11403",4,39,130,"amardeep",0.3,91,5,253,125
"vial","10","f","241","11403",5,47,138,"amardeep",0.340579710144928,91,5,253,125
"vial","10","f","242","11404",1,38,122,"amardeep",0.311475409836066,84,6,248,139
"vial","10","f","242","11404",2,44,122,"amardeep",0.360655737704918,78,6,248,139
"vial","10","f","242","11404",3,38,120,"amardeep",0.316666666666667,82,6,248,139
"vial","10","f","242","11404",4,41,129,"amardeep",0.317829457364341,88,6,248,139
"vial","10","f","242","11404",5,43,133,"amardeep",0.323308270676692,90,6,248,139
"vial","10","f","244","11406",1,42,122,"amardeep",0.344262295081967,80,4,296,128
"vial","10","f","244","11406",2,38,126,"amardeep",0.301587301587302,88,4,296,128
"vial","10","f","244","11406",3,51,128,"amardeep",0.3984375,77,4,296,128
"vial","10","f","244","11406",4,55,155,"amardeep",0.354838709677419,100,4,296,128
"vial","10","f","244","11406",5,55,132,"amardeep",0.416666666666667,77,4,296,128
"vial","10","f","84","11118",1,45,132,"amardeep",0.340909090909091,87,5,293,141
"vial","10","f","84","11118",2,39,138,"amardeep",0.282608695652174,99,5,293,141
"vial","10","f","84","11118",3,44,134,"amardeep",0.328358208955224,90,5,293,141
"vial","10","f","84","11118",4,49,143,"amardeep",0.342657342657343,94,5,293,141
"vial","10","f","84","11118",5,40,125,"amardeep",0.32,85,5,293,141
"vial","10","f","238","11392",1,44,146,"amardeep",0.301369863013699,102,5,296,159
"vial","10","f","238","11392",2,45,118,"amardeep",0.38135593220339,73,5,296,159
"vial","10","f","238","11392",3,42,120,"amardeep",0.35,78,5,296,159
"vial","10","f","238","11392",4,26,107,"amardeep",0.242990654205607,81,5,296,159
"vial","10","f","238","11392",5,25,109,"amardeep",0.229357798165138,84,5,296,159
"vial","10","f","239","11393",1,16,117,"amardeep",0.136752136752137,101,8,278,136
"vial","10","f","239","11393",2,41,142,"amardeep",0.288732394366197,101,8,278,136
"vial","10","f","239","11393",3,28,114,"amardeep",0.245614035087719,86,8,278,136
"vial","10","f","239","11393",4,37,142,"amardeep",0.26056338028169,105,8,278,136
"vial","10","f","240","11398",1,49,112,"amardeep",0.4375,63,7,285,102
"vial","10","f","240","11398",2,47,128,"amardeep",0.3671875,81,7,285,102
"vial","10","f","240","11398",3,40,127,"amardeep",0.31496062992126,87,7,285,102
"vial","10","f","240","11398",4,40,128,"amardeep",0.3125,88,7,285,102
"vial","10","f","240","11398",5,44,134,"amardeep",0.328358208955224,90,7,285,102
"vial","10","f","237","11389",1,40,136,"amardeep",0.294117647058824,96,7,299,121
"vial","10","f","237","11389",2,38,122,"amardeep",0.311475409836066,84,7,299,121
"vial","10","f","237","11389",3,38,124,"amardeep",0.306451612903226,86,7,299,121
"vial","10","f","237","11389",4,45,118,"amardeep",0.38135593220339,73,7,299,121
"vial","10","f","229","11368",1,40,138,"amardeep",0.289855072463768,98,6,292,150
"vial","10","f","229","11368",2,45,139,"amardeep",0.323741007194245,94,6,292,150
"vial","10","f","229","11368",3,36,125,"amardeep",0.288,89,6,292,150
"vial","10","f","229","11368",4,48,122,"amardeep",0.39344262295082,74,6,292,150
"vial","10","f","229","11368",5,47,149,"amardeep",0.315436241610738,102,6,292,150
"vial","10","f","215","11338",1,37,148,"amardeep",0.25,111,8,291,116
"vial","10","f","215","11338",2,38,109,"amardeep",0.348623853211009,71,8,291,116
"vial","10","f","215","11338",3,47,138,"amardeep",0.340579710144928,91,8,291,116
"vial","10","f","215","11338",4,46,137,"amardeep",0.335766423357664,91,8,291,116
"vial","10","f","215","11338",5,21,136,"amardeep",0.154411764705882,115,8,291,116
"vial","10","f","248","11410",1,41,117,"amardeep",0.35042735042735,76,3,221,132
"vial","10","f","248","11410",2,55,142,"amardeep",0.387323943661972,87,3,221,132
"vial","10","f","248","11410",3,50,152,"amardeep",0.328947368421053,102,3,221,132
"vial","10","f","248","11410",4,47,115,"amardeep",0.408695652173913,68,3,221,132
"vial","10","f","248","11410",5,38,122,"amardeep",0.311475409836066,84,3,221,132
"vial","10","f","217","11344",1,37,102,"nina",0.362745098039216,65,5,245,123
"vial","10","f","217","11344",2,39,111,"nina",0.351351351351351,72,5,245,123
"vial","10","f","217","11344",3,27,113,"nina",0.238938053097345,86,5,245,123
"vial","10","f","217","11344",4,37,104,"nina",0.355769230769231,67,5,245,123
"vial","10","f","217","11344",5,30,108,"nina",0.277777777777778,78,5,245,123
"vial","10","f","221","11349",1,22,116,"nina",0.189655172413793,94,8,248,139
"vial","10","f","221","11349",2,15,102,"nina",0.147058823529412,87,8,248,139
"vial","10","f","221","11349",3,32,100,"nina",0.32,68,8,248,139
"vial","10","f","221","11349",4,19,102,"nina",0.186274509803922,83,8,248,139
"vial","10","f","221","11349",5,31,107,"nina",0.289719626168224,76,8,248,139
"vial","10","f","96","11135",1,36,110,"nina",0.327272727272727,74,9,279,115
"vial","10","f","96","11135",2,28,112,"nina",0.25,84,9,279,115
"vial","10","f","96","11135",3,42,110,"nina",0.381818181818182,68,9,279,115
"vial","10","f","96","11135",4,30,100,"nina",0.3,70,9,279,115
"vial","10","f","96","11135",5,36,113,"nina",0.31858407079646,77,9,279,115
"vial","10","f","223","11351",1,41,109,"nina",0.376146788990826,68,4,246,105
"vial","10","f","223","11351",2,57,107,"nina",0.532710280373832,50,4,246,105
"vial","10","f","223","11351",3,42,106,"nina",0.39622641509434,64,4,246,105
"vial","10","f","223","11351",4,35,113,"nina",0.309734513274336,78,4,246,105
"vial","10","f","223","11351",5,39,102,"nina",0.382352941176471,63,4,246,105
"vial","10","f","216","11339",1,36,107,"nina",0.336448598130841,71,3,278,128
"vial","10","f","216","11339",2,33,109,"nina",0.302752293577982,76,3,278,128
"vial","10","f","216","11339",3,32,117,"nina",0.273504273504274,85,3,278,128
"vial","10","f","216","11339",4,35,106,"nina",0.330188679245283,71,3,278,128
"vial","10","f","216","11339",5,36,111,"nina",0.324324324324324,75,3,278,128
"vial","10","f","226","11355",1,32,102,"nina",0.313725490196078,70,5,262,156
"vial","10","f","226","11355",2,55,105,"nina",0.523809523809524,50,5,262,156
"vial","10","f","226","11355",3,44,108,"nina",0.407407407407407,64,5,262,156
"vial","10","f","226","11355",4,48,105,"nina",0.457142857142857,57,5,262,156
"vial","10","f","226","11355",5,45,101,"nina",0.445544554455446,56,5,262,156
"vial","10","f","91","11126",1,30,103,"nina",0.29126213592233,73,3,265,147
"vial","10","f","91","11126",2,41,118,"nina",0.347457627118644,77,3,265,147
"vial","10","f","91","11126",3,35,106,"nina",0.330188679245283,71,3,265,147
"vial","10","f","91","11126",4,38,103,"nina",0.368932038834951,65,3,265,147
"vial","10","f","91","11126",5,29,106,"nina",0.273584905660377,77,3,265,147
"vial","10","f","228","11367",1,24,110,"nina",0.218181818181818,86,5,259,117
