mating.regime,block,sex,agrawal.stock.number,DSPR.stock.number,replicate,total.wt,total.flies,scorer.name
vial,3,f,109,11155,4,41,118,amardeep
vial,3,f,109,11155,5,38,120,amardeep
vial,3,f,110,11156,1,34,119,amardeep
vial,3,f,110,11156,2,36,100,amardeep
vial,3,f,110,11156,3,40,139,amardeep
vial,3,f,110,11156,4,48,116,amardeep
vial,3,f,110,11156,5,34,106,amardeep
vial,3,f,111,11158,1,62,113,amardeep
vial,3,f,111,11158,2,41,100,amardeep
vial,3,f,111,11158,3,44,114,amardeep
vial,3,f,111,11158,4,22,102,amardeep
vial,3,f,111,11158,5,41,131,amardeep
vial,3,f,112,11159,1,23,135,amardeep
vial,3,f,112,11159,2,53,128,amardeep
vial,3,m,51,11074,1,15,154,amardeep
vial,3,m,51,11074,2,9,110,amardeep
vial,3,m,51,11074,3,42,125,amardeep
vial,3,m,51,11074,4,44,102,amardeep
vial,3,m,51,11074,5,26,107,amardeep
vial,3,m,56,11079,1,27,112,amardeep
vial,3,m,56,11079,2,47,114,amardeep
vial,3,m,56,11079,3,34,105,amardeep
vial,3,m,56,11079,4,44,105,amardeep
vial,3,m,56,11079,5,37,109,amardeep
vial,3,m,22,11044,1,24,109,amardeep
vial,3,m,22,11044,2,75,135,amardeep
vial,3,m,22,11044,3,48,124,amardeep
vial,3,m,22,11044,4,47,120,amardeep
vial,3,m,22,11044,5,59,119,amardeep
vial,3,m,101,11142,1,10,113,amardeep
vial,3,m,101,11142,2,38,104,amardeep
vial,3,m,101,11142,3,43,107,amardeep
vial,3,m,104,11146,1,27,102,amardeep
vial,3,m,104,11146,2,36,112,amardeep
vial,3,m,104,11146,3,61,117,amardeep
vial,3,m,104,11146,4,24,69,amardeep
vial,3,m,104,11146,5,49,111,amardeep
vial,3,m,150,11259,1,23,117,amardeep
vial,3,m,150,11259,2,14,114,amardeep
vial,3,m,150,11259,3,42,142,amardeep
vial,3,m,150,11259,4,36,100,amardeep
vial,3,m,150,11259,5,48,112,amardeep
vial,3,m,149,11258,1,63,120,amardeep
vial,3,m,149,11258,2,69,83,amardeep
vial,3,m,149,11258,3,45,104,amardeep
vial,3,m,149,11258,4,49,103,amardeep
vial,3,m,149,11258,5,76,105,amardeep
vial,3,m,148,11257,1,74,118,amardeep
vial,3,m,148,11257,2,60,117,amardeep
vial,3,m,148,11257,3,48,102,amardeep
vial,3,m,148,11257,4,42,109,amardeep
vial,3,m,148,11257,5,90,112,amardeep
vial,3,m,105,11147,1,38,111,elenore
vial,3,m,105,11147,2,60,108,elenore
vial,3,m,105,11147,3,48,121,elenore
vial,3,m,105,11147,4,48,107,elenore
vial,3,m,106,11149,1,47,104,elenore
vial,3,m,106,11149,2,29,111,elenore
vial,3,m,106,11149,3,50,123,elenore
vial,3,m,106,11149,4,14,114,elenore
vial,3,m,106,11149,5,62,105,elenore
vial,3,m,138,11236,1,32,108,nina
vial,3,m,138,11236,2,87,106,nina
vial,3,m,138,11236,3,16,106,nina
vial,3,m,138,11236,4,45,104,nina
vial,3,m,138,11236,5,34,100,nina
vial,3,m,63,11091,1,48,114,nina
vial,3,m,63,11091,2,27,114,nina
vial,3,m,63,11091,3,67,101,nina
vial,3,m,63,11091,4,49,106,nina
vial,3,m,63,11091,5,80,103,nina
vial,3,m,65,11093,1,13,103,nina
vial,3,m,65,11093,2,71,100,nina
vial,3,m,65,11093,3,53,113,nina
vial,3,m,65,11093,4,40,101,nina
vial,3,m,65,11093,5,46,102,nina
vial,3,m,103,11145,1,24,109,nina
vial,3,m,103,11145,2,47,109,nina
vial,3,m,103,11145,3,40,102,nina
vial,3,m,103,11145,4,23,100,nina
vial,3,m,103,11145,5,7,100,nina
vial,3,m,102,11143,1,3,101,nina
vial,3,m,102,11143,2,35,105,nina
vial,3,m,102,11143,3,41,105,nina
vial,3,m,102,11143,4,37,113,nina
vial,3,m,102,11143,5,29,106,nina
vial,3,m,147,11255,1,45,102,nina
vial,3,m,147,11255,2,18,122,nina
vial,3,m,147,11255,3,41,103,nina
vial,3,m,147,11255,4,62,111,nina
vial,3,m,147,11255,5,38,126,nina
vial,3,m,143,11241,1,30,109,nina
vial,3,m,143,11241,2,46,113,nina
vial,3,m,143,11241,3,35,111,nina
vial,3,m,143,11241,4,40,120,nina
vial,3,m,143,11241,5,32,100,nina
vial,3,m,144,11245,1,14,109,nina
vial,3,m,144,11245,2,28,104,nina
vial,3,m,144,11245,3,37,126,nina
vial,3,m,144,11245,4,76,104,nina
vial,3,m,144,11245,5,36,100,nina
vial,3,m,141,11239,1,45,104,nina
vial,3,m,141,11239,2,92,107,nina
vial,3,m,141,11239,3,38,112,nina
vial,3,m,141,11239,4,51,102,nina
vial,3,m,141,11239,5,52,104,nina
vial,3,m,142,11240,1,47,112,nina
vial,3,m,142,11240,2,57,100,nina
vial,3,m,142,11240,3,39,101,nina
vial,3,m,142,11240,4,46,105,nina
vial,3,m,142,11240,5,45,115,nina
vial,3,m,139,11237,1,35,108,nina
vial,3,m,139,11237,2,28,100,nina
vial,3,m,139,11237,3,69,102,nina
vial,3,m,139,11237,4,53,102,nina
vial,3,m,139,11237,5,38,100,nina
vial,3,m,140,11238,1,64,102,nina
vial,3,m,140,11238,2,53,108,nina
vial,3,m,140,11238,3,67,105,nina
vial,3,m,140,11238,4,71,127,nina
vial,3,m,140,11238,5,59,116,nina
vial,3,m,137,11234,1,48,101,nina
vial,3,m,137,11234,2,74,107,nina
vial,3,m,137,11234,3,66,112,nina
vial,3,m,137,11234,4,56,101,nina
vial,3,m,137,11234,5,78,125,nina
vial,3,m,126,11214,1,49,171,amardeep
vial,3,m,126,11214,2,56,112,amardeep
vial,3,m,126,11214,3,41,128,amardeep
vial,3,m,126,11214,4,39,130,amardeep
vial,3,m,126,11214,5,56,113,amardeep
vial,3,m,124,11209,1,31,124,amardeep
vial,3,m,124,11209,2,75,127,amardeep
vial,3,m,124,11209,3,35,139,amardeep
vial,3,m,124,11209,4,59,142,amardeep
vial,3,m,124,11209,5,25,105,amardeep
vial,3,m,121,11200,1,67,152,amardeep
vial,3,m,121,11200,2,53,153,amardeep
vial,3,m,121,11200,3,32,135,amardeep
vial,3,m,121,11200,4,42,123,amardeep
vial,3,m,121,11200,5,65,115,amardeep
vial,3,m,120,11184,1,27,107,amardeep
vial,3,m,120,11184,2,45,121,amardeep
vial,3,m,120,11184,3,37,131,amardeep
vial,3,m,120,11184,4,42,130,amardeep
vial,3,m,120,11184,5,33,137,elenore
vial,3,m,111,11158,1,40,104,elenore
vial,3,m,111,11158,4,30,105,elenore
vial,3,m,111,11158,5,49,109,elenore
vial,3,m,111,11158,3,34,116,elenore
vial,3,m,111,11158,2,46,105,elenore
vial,3,m,110,11156,1,12,116,elenore
vial,3,m,110,11156,3,20,124,elenore
vial,3,m,110,11156,2,4,107,elenore
vial,3,m,110,11156,5,5,113,elenore
vial,3,m,110,11156,4,20,117,elenore
vial,3,m,109,11155,4,0,119,elenore
vial,3,m,109,11155,1,20,115,elenore
vial,3,m,109,11155,5,39,75,elenore
vial,3,m,109,11155,3,18,56,elenore
vial,3,m,109,11155,2,28,113,elenore
vial,3,m,107,11151,5,27,111,elenore
vial,3,m,107,11151,4,49,110,elenore
vial,3,m,107,11151,2,13,102,elenore
vial,3,m,107,11151,3,46,109,elenore
vial,3,m,107,11151,1,32,105,elenore
vial,3,m,105,11147,5,49,105,elenore
vial,3,m,135,11228,4,21,94,amardeep
vial,3,m,135,11228,5,35,129,amardeep
vial,3,m,136,11229,1,61,126,amardeep
vial,3,m,136,11229,2,67,120,amardeep
vial,3,m,136,11229,3,47,126,amardeep
vial,3,m,136,11229,4,39,149,amardeep
vial,3,m,112,11159,1,23,112,elenore
vial,3,m,112,11159,2,67,108,elenore
vial,3,m,112,11159,3,43,106,elenore
vial,3,m,112,11159,4,66,112,elenore
vial,3,m,112,11159,5,71,114,elenore
vial,3,m,113,11163,5,58,102,elenore
vial,3,m,113,11163,1,54,125,elenore
vial,3,m,113,11163,2,50,105,elenore
vial,3,m,113,11163,3,57,109,elenore
vial,3,m,113,11163,4,56,118,elenore
vial,3,m,118,11179,5,44,110,elenore
vial,3,m,118,11179,4,51,51,elenore
vial,3,m,118,11179,2,49,114,elenore
vial,3,m,118,11179,1,38,120,elenore
vial,3,m,118,11179,3,57,127,elenore
vial,3,m,114,11164,1,33,65,elenore
vial,3,m,114,11164,4,27,120,elenore
vial,3,m,114,11164,5,29,104,elenore
vial,3,m,114,11164,3,45,100,amardeep
vial,3,m,114,11164,2,5,136,amardeep
vial,3,m,119,11181,1,47,116,amardeep
vial,3,m,119,11181,2,77,119,amardeep
vial,3,m,119,11181,3,64,113,amardeep
vial,3,m,119,11181,4,40,117,amardeep
vial,3,m,119,11181,5,81,144,amardeep
vial,3,m,115,11166,1,3,119,amardeep
vial,3,m,115,11166,2,47,103,amardeep
vial,3,m,115,11166,3,45,133,amardeep
vial,3,m,115,11166,4,72,114,amardeep
vial,3,m,115,11166,5,31,126,amardeep
vial,3,m,145,11249,1,39,117,nina
vial,3,m,145,11249,2,23,112,nina
vial,3,m,145,11249,3,58,119,nina
vial,3,m,145,11249,4,42,111,nina
vial,3,m,145,11249,5,61,102,nina
vial,3,m,127,11215,1,21,113,amardeep
vial,3,m,127,11215,2,54,120,amardeep
vial,3,m,127,11215,3,31,85,amardeep
vial,3,m,127,11215,4,31,102,amardeep
vial,3,m,127,11215,5,38,101,amardeep
vial,3,m,128,11216,1,74,136,amardeep
vial,3,m,128,11216,2,38,103,amardeep
vial,3,m,128,11216,3,53,106,amardeep
vial,3,m,128,11216,4,75,131,amardeep
vial,3,m,128,11216,5,53,111,amardeep
vial,3,m,129,11221,1,50,108,amardeep
vial,3,m,129,11221,2,90,119,amardeep
vial,3,m,129,11221,3,67,120,amardeep
vial,3,m,129,11221,4,55,110,amardeep
vial,3,m,130,11222,1,50,108,amardeep
vial,3,m,130,11222,2,87,121,amardeep
vial,3,m,130,11222,3,45,53,amardeep
vial,3,m,130,11222,4,57,115,amardeep
vial,3,m,131,11223,1,21,101,amardeep
vial,3,m,131,11223,2,61,102,amardeep
vial,3,m,131,11223,3,11,102,amardeep
vial,3,m,131,11223,4,4,101,amardeep
vial,3,m,131,11223,5,61,110,amardeep
vial,3,m,132,11224,1,31,103,amardeep
vial,3,m,132,11224,2,70,100,amardeep
vial,3,m,132,11224,3,51,72,amardeep
vial,3,m,132,11224,4,61,120,amardeep
vial,3,m,132,11224,5,55,109,amardeep
vial,3,m,133,11225,1,61,101,amardeep
vial,3,m,133,11225,2,71,118,amardeep
vial,3,m,133,11225,3,62,104,amardeep
vial,3,m,133,11225,4,85,106,amardeep
vial,3,m,133,11225,5,87,104,amardeep
vial,3,m,134,11227,1,60,143,amardeep
vial,3,m,134,11227,2,81,125,amardeep
vial,3,m,134,11227,3,58,134,amardeep
vial,3,m,134,11227,4,64,117,amardeep
vial,3,m,134,11227,5,43,115,amardeep
vial,3,m,135,11228,1,60,137,amardeep
vial,3,m,135,11228,2,24,111,amardeep
vial,3,m,135,11228,3,14,94,amardeep
vial,4,f,122,11205,1,10,102,nina
vial,4,f,122,11205,2,3,100,nina
vial,4,f,122,11205,3,3,100,nina
vial,4,f,122,11205,4,13,106,nina
vial,4,f,122,11205,5,5,101,nina
vial,4,f,123,11207,1,11,102,nina
vial,4,f,123,11207,2,11,110,nina
vial,4,f,123,11207,3,11,100,nina
vial,4,f,123,11207,4,14,105,nina
vial,4,f,123,11207,5,8,104,nina
vial,4,f,129,11221,1,25,111,nina
vial,4,f,129,11221,2,43,104,nina
vial,4,f,129,11221,3,37,101,nina
vial,4,f,129,11221,4,38,112,nina
vial,4,f,168,11287,1,11,106,elenore
vial,4,f,168,11287,2,30,104,elenore
vial,4,f,168,11287,3,18,106,elenore
vial,4,f,168,11287,4,27,101,elenore
vial,4,f,168,11287,5,19,101,elenore
vial,4,f,171,11293,1,25,106,elenore
vial,4,f,171,11293,2,29,111,elenore
vial,4,f,171,11293,3,44,106,elenore
vial,4,f,171,11293,4,33,110,elenore
vial,4,f,171,11293,5,35,106,elenore
vial,4,f,174,11296,1,32,104,elenore
vial,4,f,174,11296,2,22,107,elenore
vial,4,f,174,11296,3,17,100,elenore
vial,4,f,174,11296,4,10,116,elenore
vial,4,f,174,11296,5,6,107,elenore
vial,4,f,169,11290,1,39,121,elenore
vial,4,f,169,11290,2,25,103,elenore
vial,4,f,169,11290,3,29,100,elenore
vial,4,f,169,11290,4,35,104,elenore
vial,4,f,176,11299,1,37,104,elenore
vial,4,f,176,11299,2,47,112,elenore
vial,4,f,176,11299,3,43,108,elenore
vial,4,f,176,11299,4,44,102,elenore
vial,4,f,177,11300,1,44,102,elenore
vial,4,f,177,11300,2,38,118,elenore
vial,4,f,177,11300,3,27,129,elenore
vial,4,f,177,11300,4,42,110,elenore
vial,4,f,161,11276,2,47,111,amardeep
vial,4,f,161,11276,3,33,130,amardeep
vial,4,f,161,11276,4,33,111,amardeep
vial,4,f,161,11276,5,45,141,amardeep
vial,4,f,63,11091,1,31,115,elenore
vial,4,f,63,11091,2,32,104,elenore
vial,4,f,63,11091,3,21,105,elenore
vial,4,f,63,11091,4,26,112,elenore
vial,4,f,63,11091,5,31,110,elenore
vial,4,f,65,11093,1,24,118,elenore
vial,4,f,65,11093,2,42,103,elenore
vial,4,f,65,11093,3,30,107,elenore
vial,4,f,65,11093,4,33,106,elenore
vial,4,f,65,11093,5,52,102,elenore
vial,4,f,72,11103,1,38,120,nina
vial,4,f,72,11103,2,37,102,nina
vial,4,f,72,11103,3,33,114,nina
vial,4,f,72,11103,4,33,103,nina
vial,4,f,72,11103,5,14,102,nina
vial,4,f,75,11107,1,14,114,nina
vial,4,f,75,11107,2,31,118,nina
vial,4,f,75,11107,3,26,104,nina
vial,4,f,75,11107,4,26,110,nina
vial,4,f,75,11107,5,31,100,nina
vial,4,f,108,11153,1,50,100,nina
vial,4,f,108,11153,2,54,111,nina
vial,4,f,108,11153,3,42,111,nina
vial,4,f,108,11153,4,41,109,nina
vial,4,f,108,11153,5,42,113,nina
vial,4,f,116,11168,1,29,112,nina
vial,4,f,116,11168,2,32,111,nina
vial,4,f,116,11168,3,28,110,nina
vial,4,f,116,11168,4,6,110,nina
vial,4,f,116,11168,5,39,112,nina
vial,4,f,117,11169,1,28,106,nina
vial,4,f,117,11169,2,25,102,nina
vial,4,f,117,11169,3,24,113,nina
vial,4,f,117,11169,4,15,112,nina
vial,4,f,117,11169,5,32,101,nina
vial,4,f,153,11265,1,74,113,amardeep
vial,4,f,153,11265,2,31,102,amardeep
vial,4,f,153,11265,3,39,102,amardeep
vial,4,f,153,11265,4,40,102,amardeep
vial,4,f,153,11265,5,48,111,amardeep
vial,4,f,156,11270,1,56,103,amardeep
vial,4,f,156,11270,2,43,106,amardeep
vial,4,f,156,11270,3,41,113,amardeep
vial,4,f,156,11270,4,62,111,amardeep
vial,4,f,156,11270,5,67,121,amardeep
vial,4,f,157,11271,1,30,94,amardeep
vial,4,f,157,11271,2,54,108,amardeep
vial,4,f,157,11271,3,64,125,amardeep
vial,4,f,157,11271,4,34,103,amardeep
vial,4,f,157,11271,5,60,102,amardeep
vial,4,f,154,11268,1,41,102,amardeep
vial,4,f,154,11268,2,47,106,amardeep
vial,4,f,154,11268,3,28,109,amardeep
vial,4,f,154,11268,4,53,104,amardeep
vial,4,f,154,11268,5,29,83,amardeep
vial,4,f,152,11264,1,26,104,amardeep
vial,4,f,152,11264,2,31,102,amardeep
vial,4,f,152,11264,3,29,101,amardeep
vial,4,f,152,11264,4,25,69,amardeep
vial,4,f,152,11264,5,31,103,amardeep
vial,4,f,159,11273,1,45,118,amardeep
vial,4,f,159,11273,2,14,113,amardeep
vial,4,f,159,11273,3,29,104,amardeep
vial,4,f,159,11273,4,42,111,amardeep
vial,4,f,159,11273,5,63,110,amardeep
vial,4,f,160,11274,1,29,113,amardeep
vial,4,f,160,11274,2,23,119,amardeep
vial,4,f,160,11274,3,16,126,amardeep
vial,4,f,160,11274,4,38,104,amardeep
vial,4,f,160,11274,5,32,109,amardeep
vial,4,f,163,11280,1,11,107,amardeep
vial,4,f,163,11280,2,23,100,amardeep
vial,4,f,163,11280,3,24,106,amardeep
vial,4,f,163,11280,4,12,102,amardeep
vial,4,f,163,11280,5,27,108,amardeep
vial,4,f,161,11276,1,39,100,amardeep
vial,4,f,188,11315,1,43,109,amardeep
vial,4,f,188,11315,2,33,105,amardeep
vial,4,f,188,11315,3,32,102,amardeep
vial,4,f,188,11315,4,38,124,amardeep
vial,4,f,188,11315,5,30,106,amardeep
vial,4,f,186,11312,1,11,126,amardeep
vial,4,f,186,11312,2,37,111,amardeep
vial,4,f,186,11312,3,7,148,amardeep
vial,4,f,186,11312,4,12,112,amardeep
vial,4,f,186,11312,5,20,114,amardeep
vial,4,f,184,11310,1,14,137,amardeep
vial,4,f,184,11310,2,28,121,amardeep
vial,4,f,184,11310,3,33,119,amardeep
vial,4,f,184,11310,4,4,110,amardeep
vial,4,f,184,11310,5,24,115,amardeep
vial,4,f,181,11307,1,40,109,amardeep
vial,4,f,181,11307,2,21,108,amardeep
vial,4,f,181,11307,3,27,111,amardeep
vial,4,f,181,11307,4,24,110,amardeep
vial,4,f,181,11307,5,43,119,amardeep
vial,4,f,179,11304,1,48,113,amardeep
vial,4,f,179,11304,2,29,103,amardeep
vial,4,f,179,11304,3,53,131,amardeep
vial,4,f,179,11304,4,40,108,amardeep
vial,4,f,179,11304,5,39,106,amardeep
vial,4,f,51,11074,1,7,108,nina
vial,4,f,51,11074,2,26,103,nina
vial,4,f,51,11074,3,32,105,nina
vial,4,f,51,11074,4,15,106,nina
vial,4,f,51,11074,5,47,104,nina
vial,4,f,196,11330,1,15,111,nina
vial,4,f,196,11330,2,44,103,nina
vial,4,f,196,11330,3,28,102,nina
vial,4,f,196,11330,4,21,111,nina
vial,4,f,196,11330,5,34,106,nina
vial,4,f,193,11327,1,27,110,nina
vial,4,f,193,11327,2,44,107,nina
vial,4,f,193,11327,3,26,109,nina
vial,4,f,193,11327,4,42,116,nina
vial,4,f,193,11327,5,35,103,nina
vial,4,f,191,11325,1,44,111,nina
vial,4,f,191,11325,2,39,117,nina
vial,4,f,191,11325,3,22,101,nina
vial,4,f,191,11325,4,36,101,nina
vial,4,f,191,11325,5,42,100,nina
vial,4,f,189,11317,1,40,102,nina
vial,4,f,189,11317,2,34,101,nina
vial,4,f,189,11317,3,25,101,nina
vial,4,f,189,11317,4,34,100,nina
vial,4,f,189,11317,5,33,103,nina
vial,4,f,187,11314,1,14,100,nina
vial,4,f,187,11314,2,24,101,nina
vial,4,f,187,11314,3,13,101,nina
vial,4,f,187,11314,4,32,104,nina
vial,4,f,187,11314,5,18,101,nina
vial,4,f,185,11311,1,24,102,nina
vial,4,f,185,11311,2,28,107,nina
vial,4,f,185,11311,3,27,103,nina
vial,4,f,185,11311,4,26,102,nina
vial,4,f,185,11311,5,12,114,nina
vial,4,f,182,11308,1,17,104,nina
vial,4,f,182,11308,2,21,103,nina
vial,4,f,182,11308,3,13,111,nina
vial,4,f,182,11308,4,31,103,nina
vial,4,f,182,11308,5,13,105,nina
vial,4,f,180,11305,1,49,100,nina
vial,4,f,180,11305,2,37,101,nina
vial,4,f,180,11305,3,19,100,nina
vial,4,f,180,11305,4,22,113,nina
vial,4,f,180,11305,5,43,101,nina
vial,4,f,178,11303,1,35,108,nina
vial,4,f,178,11303,2,16,103,nina
vial,4,f,178,11303,3,46,103,nina
vial,4,f,178,11303,4,43,112,nina
vial,4,f,178,11303,5,25,111,nina
vial,4,f,56,11079,1,47,118,nina
vial,4,f,56,11079,2,35,121,nina
vial,4,f,56,11079,3,53,119,nina
vial,4,f,56,11079,4,41,111,nina
vial,4,f,56,11079,5,28,111,nina
vial,4,f,197,11331,1,27,114,nina
vial,4,f,197,11331,2,28,107,nina
vial,4,f,197,11331,3,11,106,nina
vial,4,f,197,11331,4,9,111,nina
vial,4,f,197,11331,5,21,108,nina
vial,4,f,195,11329,1,41,100,nina
vial,4,f,195,11329,2,26,118,nina
vial,4,f,195,11329,3,11,106,nina
vial,4,f,195,11329,4,27,107,nina
vial,4,f,195,11329,5,40,102,nina
vial,4,f,192,11326,1,50,100,nina
vial,4,f,192,11326,2,52,100,nina
vial,4,f,192,11326,3,25,100,nina
vial,4,f,192,11326,4,39,101,nina
vial,4,f,192,11326,5,35,101,nina
vial,4,f,190,11324,1,23,100,nina
vial,4,f,190,11324,2,39,100,nina
vial,4,f,190,11324,3,36,112,nina
vial,4,f,190,11324,4,27,113,nina
vial,4,f,190,11324,5,27,102,nina
vial,4,f,136,11229,1,45,102,nina
vial,4,f,136,11229,2,43,104,nina
vial,4,f,136,11229,3,41,111,nina
vial,4,f,136,11229,4,44,113,nina
vial,4,f,136,11229,5,20,109,nina
vial,4,f,91,11126,1,45,110,nina
vial,4,f,91,11126,2,41,112,nina
vial,4,f,91,11126,3,40,113,nina
vial,4,f,91,11126,4,48,107,nina
vial,4,f,91,11126,5,22,100,nina
vial,4,f,68,11096,1,33,109,nina
vial,4,f,68,11096,2,48,106,nina
vial,4,f,68,11096,3,38,101,nina
vial,4,f,68,11096,4,33,100,nina
vial,4,f,68,11096,5,25,113,nina
vial,4,f,158,11272,1,22,103,amardeep
vial,4,f,158,11272,2,50,108,amardeep
vial,4,f,158,11272,3,45,101,amardeep
vial,4,f,158,11272,4,14,103,amardeep
vial,4,f,158,11272,5,24,106,amardeep
vial,4,f,167,11286,1,44,105,amardeep
vial,4,f,167,11286,2,42,113,amardeep
vial,4,f,167,11286,3,26,104,amardeep
vial,4,f,167,11286,4,27,125,amardeep
vial,4,f,167,11286,5,25,105,amardeep
vial,4,f,166,11285,1,35,116,amardeep
vial,4,f,166,11285,2,41,119,amardeep
vial,4,f,166,11285,3,51,112,amardeep
vial,4,f,166,11285,4,38,105,amardeep
vial,4,f,166,11285,5,29,107,amardeep
vial,4,f,165,11284,1,25,107,amardeep
vial,4,f,165,11284,2,28,119,amardeep
vial,4,f,165,11284,3,30,116,amardeep
vial,4,f,165,11284,4,28,100,amardeep
vial,4,f,164,11281,1,35,102,amardeep
vial,4,f,164,11281,2,25,102,amardeep
vial,4,f,164,11281,3,40,114,amardeep
vial,4,f,164,11281,4,32,103,amardeep
vial,4,m,188,11315,1,12,105,nina
vial,4,m,188,11315,2,44,103,nina
vial,4,m,188,11315,3,14,114,nina
vial,4,m,188,11315,4,62,103,nina
vial,4,m,188,11315,5,34,100,nina
vial,4,m,187,11314,1,63,116,nina
vial,4,m,187,11314,2,15,101,nina
vial,4,m,187,11314,3,63,102,nina
vial,4,m,187,11314,4,47,103,nina
vial,4,m,187,11314,5,51,101,nina
vial,4,m,186,11312,1,60,106,nina
vial,4,m,186,11312,2,39,102,nina
vial,4,m,186,11312,3,24,115,nina
vial,4,m,186,11312,4,21,102,nina
vial,4,m,186,11312,5,25,104,nina
vial,4,m,185,11311,1,18,100,nina
vial,4,m,185,11311,2,26,102,nina
vial,4,m,185,11311,3,38,109,nina
vial,4,m,185,11311,4,73,105,nina
vial,4,m,185,11311,5,38,103,nina
vial,4,m,184,11310,1,14,104,nina
vial,4,m,184,11310,2,48,101,nina
vial,4,m,184,11310,3,38,100,nina
vial,4,m,184,11310,4,43,105,nina
vial,4,m,184,11310,5,51,102,nina
vial,4,m,163,11280,1,43,108,nina
vial,4,m,163,11280,2,69,103,nina
vial,4,m,163,11280,3,56,107,nina
vial,4,m,163,11280,4,60,102,nina
vial,4,m,163,11280,5,39,102,nina
vial,4,m,161,11276,1,49,112,nina
vial,4,m,161,11276,2,54,100,nina
vial,4,m,161,11276,3,41,110,nina
vial,4,m,161,11276,4,59,109,nina
vial,4,m,161,11276,5,42,109,nina
vial,4,m,160,11274,1,47,106,nina
vial,4,m,160,11274,2,53,108,nina
vial,4,m,160,11274,3,23,101,nina
vial,4,m,160,11274,4,26,103,nina
vial,4,m,160,11274,5,36,101,nina
vial,4,m,159,11273,1,35,108,nina
vial,4,m,159,11273,2,39,100,nina
vial,4,m,159,11273,3,67,105,nina
vial,4,m,159,11273,4,84,104,nina
vial,4,m,159,11273,5,60,100,nina
vial,4,m,158,11272,1,44,101,nina
vial,4,m,158,11272,2,62,100,nina
vial,4,m,158,11272,3,57,101,nina
vial,4,m,158,11272,4,36,106,nina
vial,4,m,158,11272,5,40,104,nina
vial,4,m,157,11271,1,48,101,nina
vial,4,m,157,11271,2,9,100,nina
vial,4,m,157,11271,3,42,112,nina
vial,4,m,157,11271,4,9,109,nina
vial,4,m,157,11271,5,46,104,nina
vial,4,m,156,11270,1,41,113,nina
vial,4,m,156,11270,2,57,103,nina
vial,4,m,156,11270,3,55,105,nina
vial,4,m,156,11270,4,24,101,nina
vial,4,m,156,11270,5,30,111,nina
vial,4,m,154,11268,1,53,107,nina
vial,4,m,154,11268,2,34,102,nina
vial,4,m,154,11268,3,72,104,nina
vial,4,m,169,11290,2,75,103,elenore
vial,4,m,169,11290,3,55,104,elenore
vial,4,m,169,11290,4,41,105,elenore
vial,4,m,169,11290,5,53,102,elenore
vial,4,m,174,11296,1,28,101,elenore
vial,4,m,174,11296,2,52,114,elenore
vial,4,m,174,11296,3,43,119,elenore
vial,4,m,174,11296,4,36,102,elenore
vial,4,m,174,11296,5,31,105,elenore
vial,4,m,177,11300,1,19,115,elenore
vial,4,m,177,11300,2,65,102,elenore
vial,4,m,177,11300,3,61,111,elenore
vial,4,m,177,11300,4,17,104,elenore
vial,4,m,177,11300,5,39,108,elenore
vial,4,m,180,11305,2,41,113,elenore
vial,4,m,180,11305,3,33,115,elenore
vial,4,m,180,11305,4,15,101,elenore
vial,4,m,180,11305,5,60,116,elenore
vial,4,m,181,11307,1,21,112,elenore
vial,4,m,181,11307,2,42,100,elenore
vial,4,m,181,11307,3,45,109,elenore
vial,4,m,181,11307,4,38,117,elenore
vial,4,m,181,11307,5,20,103,elenore
vial,4,m,182,11308,1,71,111,elenore
vial,4,m,182,11308,2,45,103,elenore
vial,4,m,182,11308,3,59,116,elenore
vial,4,m,182,11308,4,50,101,elenore
vial,4,m,182,11308,5,61,103,elenore
vial,4,m,153,11265,1,29,110,nina
vial,4,m,153,11265,2,47,106,nina
vial,4,m,153,11265,3,41,103,nina
vial,4,m,153,11265,4,84,108,nina
vial,4,m,153,11265,5,78,100,nina
vial,4,m,152,11264,1,60,106,nina
vial,4,m,152,11264,2,49,106,nina
vial,4,m,152,11264,3,44,120,nina
vial,4,m,152,11264,4,33,107,nina
vial,4,m,152,11264,5,50,109,nina
vial,4,m,123,11207,1,40,104,nina
vial,4,m,123,11207,2,47,104,nina
vial,4,m,123,11207,3,31,104,nina
vial,4,m,123,11207,4,46,101,nina
vial,4,m,123,11207,5,26,101,nina
vial,4,m,164,11281,1,57,102,nina
vial,4,m,164,11281,2,58,105,nina
vial,4,m,164,11281,3,54,101,nina
vial,4,m,164,11281,4,34,115,nina
vial,4,m,164,11281,5,25,106,nina
vial,4,m,166,11285,1,21,102,nina
vial,4,m,166,11285,2,48,100,nina
vial,4,m,166,11285,3,45,105,nina
vial,4,m,166,11285,4,70,105,nina
vial,4,m,166,11285,5,38,101,nina
vial,4,m,168,11287,1,23,100,nina
vial,4,m,168,11287,2,84,108,nina
vial,4,m,168,11287,3,27,101,nina
vial,4,m,168,11287,4,60,105,nina
vial,4,m,168,11287,5,18,107,nina
vial,4,m,171,11293,1,67,100,nina
vial,4,m,171,11293,2,22,104,nina
vial,4,m,171,11293,3,33,105,nina
vial,4,m,171,11293,4,17,101,nina
vial,4,m,171,11293,5,52,106,nina
vial,4,m,176,11299,1,38,104,nina
vial,4,m,176,11299,2,48,102,nina
vial,4,m,176,11299,3,34,101,nina
